trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
105,False,"{'a': 0.25, 'e': 9.070294784580499e-05}",30,5,33.02998775135774,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.25, 'e': 8.8999644001424e-05}",20,0,3.3928092594654826,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
107,False,"{'a': 0.25, 'e': 8.734387282732117e-05}",20,0,29.27956431810202,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
108,False,"{'a': 0.25, 'e': 8.573388203017832e-05}",30,9,33.65988182655461,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.25, 'e': 8.416799932665601e-05}",20,16,4.3399066938370705,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.25, 'e': 8.264462809917356e-05}",20,0,25.05797451692869,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
111,False,"{'a': 0.25, 'e': 8.116224332440549e-05}",20,0,25.567572175092312,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
112,False,"{'a': 0.25, 'e': 7.971938775510203e-05}",20,5,24.072085347233426,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.25, 'e': 7.831466833737959e-05}",20,13,13.770203539157274,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.25, 'e': 7.694675284702985e-05}",30,19,18.89135760702141,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.25, 'e': 7.561436672967863e-05}",25,19,11.02800799199846,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.25, 'e': 7.431629013079666e-05}",20,0,26.607436137879038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
117,False,"{'a': 0.25, 'e': 7.305135510263716e-05}",25,0,28.573420701269644,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
118,False,"{'a': 0.25, 'e': 7.181844297615628e-05}",25,6,28.60528609978665,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.25, 'e': 7.06164818868724e-05}",30,0,40.70447711900409,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.25, 'e': 6.944444444444444e-05}",20,0,23.50977413660759,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
121,False,"{'a': 0.25, 'e': 6.830134553650706e-05}",25,0,35.33982984906351,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
122,False,"{'a': 0.25, 'e': 6.718624025799516e-05}",30,19,21.859980760551444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.25, 'e': 6.609822195782933e-05}",30,12,29.603439599773367,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.25, 'e': 6.503642039542144e-05}",20,14,10.542341900656979,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
