trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
164,False,"{'a': 0.25, 'e': 0.68222120728761348}",20,0,-60.52460375267273,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
165,False,"{'a': 0.25, 'e': 0.67855696562383983}",25,0,-60.29243291629648,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
166,False,"{'a': 0.25, 'e': 0.67487576007126704}",25,0,-132.04679166893408,"{0: 11, 1: 5, 2: 8, 3: 0, 4: 1}",0
167,False,"{'a': 0.25, 'e': 0.67117768265984235}",25,10,-77.98454944348721,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 1}",1
168,False,"{'a': 0.25, 'e': 0.66746282584130812}",20,0,-101.13623532415374,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
169,False,"{'a': 0.25, 'e': 0.66373128248689162}",20,0,-109.57213013775784,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
170,False,"{'a': 0.25, 'e': 0.65998314588498219}",20,5,-56.98010078637205,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 1}",1
171,False,"{'a': 0.25, 'e': 0.65621850973879969}",20,0,-62.60909651520601,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
172,False,"{'a': 0.25, 'e': 0.6524374681640519}",25,0,-111.73842715826036,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
173,False,"{'a': 0.25, 'e': 0.64864011568658098}",20,0,-82.97983961562629,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
174,False,"{'a': 0.25, 'e': 0.64482654724000121}",25,0,-142.6796437544005,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
175,False,"{'a': 0.25, 'e': 0.64099685816332508}",20,0,-173.1017773336502,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
176,False,"{'a': 0.25, 'e': 0.63715114419858021}",25,16,-10.493213643555052,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
177,False,"{'a': 0.25, 'e': 0.63328950148841523}",25,0,-118.89786322304181,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
178,False,"{'a': 0.25, 'e': 0.62941202657369688}",30,9,-47.11964298201476,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 0}",1
179,False,"{'a': 0.25, 'e': 0.62551881639109597}",20,0,-62.480506742985746,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
180,False,"{'a': 0.25, 'e': 0.62160996827066439}",20,0,-49.058803312586605,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
