trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
74,False,"{'a': 0.75, 'e': 0.47534004200570695}",20,1,-80.77802842678598,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 2}",1
75,False,"{'a': 0.75, 'e': 0.4705866415856499}",20,0,-27.099439267375963,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
76,False,"{'a': 0.75, 'e': 0.46588077516979337}",20,14,-5.571629201364919,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
77,False,"{'a': 0.75, 'e': 0.46122196741809546}",25,0,-69.08778736692804,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
78,False,"{'a': 0.75, 'e': 0.4566097477439145}",35,0,-99.90832755729829,"{0: 27, 1: 3, 2: 2, 3: 1, 4: 2}",0
79,False,"{'a': 0.75, 'e': 0.45204365026647536}",20,0,-25.768559724081737,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
80,False,"{'a': 0.75, 'e': 0.4475232137638106}",20,0,-101.08067062876493,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
81,False,"{'a': 0.75, 'e': 0.4430479816261725}",25,0,-93.82245870124748,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
82,False,"{'a': 0.75, 'e': 0.43861750180991077}",20,0,-42.155502143873235,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
83,False,"{'a': 0.75, 'e': 0.43423132679181164}",30,18,-0.29445486879590654,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
84,False,"{'a': 0.75, 'e': 0.4298890135238935}",30,14,-28.64349491115017,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
85,False,"{'a': 0.75, 'e': 0.4255901233886546}",25,3,-63.6838630853468,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1
86,False,"{'a': 0.75, 'e': 0.421334222154768}",25,0,-119.91378623589925,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
87,False,"{'a': 0.75, 'e': 0.41712087993322033}",20,1,-51.65722552595508,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
88,False,"{'a': 0.75, 'e': 0.41294967113388814}",30,0,-36.322520795489844,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
89,False,"{'a': 0.75, 'e': 0.40882017442254925}",20,0,-81.29502374932021,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
90,False,"{'a': 0.75, 'e': 0.4047319726783238}",30,15,-77.45289516054004,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
91,False,"{'a': 0.75, 'e': 0.40068465295154054}",20,0,-17.272366975584664,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
92,False,"{'a': 0.75, 'e': 0.3966778064220251}",20,0,-61.53191396469173,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
93,False,"{'a': 0.75, 'e': 0.39271102835780486}",25,7,-21.21875332995906,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
94,False,"{'a': 0.75, 'e': 0.3887839180742268}",20,0,-11.30205708815367,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
95,False,"{'a': 0.75, 'e': 0.38489607889348454}",20,12,6.763788440347239,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
